תאריך מדידה,מפלס הכנרת במטרים
18 Jun 2006, -210.875
15 Jun 2006, -210.850
14 Jun 2006, -210.845
13 Jun 2006, -210.840
12 Jun 2006, -210.830
11 Jun 2006, -210.825
8 Jun 2006, -210.790
7 Jun 2006, -210.780
6 Jun 2006, -210.775
5 Jun 2006, -210.770
4 Jun 2006, -210.770
1 Jun 2006, -210.750
31 May 2006, -210.740
30 May 2006, -210.740
29 May 2006, -210.740
28 May 2006, -210.740
25 May 2006, -210.725
24 May 2006, -210.720
23 May 2006, -210.710
22 May 2006, -210.710
21 May 2006, -210.705
18 May 2006, -210.695
17 May 2006, -210.695
16 May 2006, -210.695
15 May 2006, -210.690
14 May 2006, -210.690
11 May 2006, -210.690
10 May 2006, -210.685
9 May 2006, -210.680
8 May 2006, -210.680
7 May 2006, -210.675
4 May 2006, -210.675
2 May 2006, -210.675
1 May 2006, -210.680
30 Apr 2006, -210.690
27 Apr 2006, -210.700
26 Apr 2006, -210.710
25 Apr 2006, -210.745
24 Apr 2006, -210.750
23 Apr 2006, -210.750
20 Apr 2006, -210.760
18 Apr 2006, -210.760
17 Apr 2006, -210.765
14 Apr 2006, -210.780
11 Apr 2006, -210.800
10 Apr 2006, -210.805
9 Apr 2006, -210.810
6 Apr 2006, -210.830
5 Apr 2006, -210.835
4 Apr 2006, -210.845
3 Apr 2006, -210.845
2 Apr 2006, -210.850
1 Apr 2006, -210.860
30 Mar 2006, -210.865
29 Mar 2006, -210.870
27 Mar 2006, -210.885
26 Mar 2006, -210.890
23 Mar 2006, -210.890
22 Mar 2006, -210.895
21 Mar 2006, -210.900
20 Mar 2006, -210.900
19 Mar 2006, -210.905
16 Mar 2006, -210.915
15 Mar 2006, -210.920
13 Mar 2006, -210.930
12 Mar 2006, -210.940
9 Mar 2006, -210.950
8 Mar 2006, -210.955
7 Mar 2006, -210.960
6 Mar 2006, -210.965
5 Mar 2006, -210.970
2 Mar 2006, -210.980
1 Mar 2006, -210.990
28 Feb 2006, -211.000
27 Feb 2006, -211.010
26 Feb 2006, -211.020
23 Feb 2006, -211.040
22 Feb 2006, -211.050
21 Feb 2006, -211.060
19 Feb 2006, -211.090
17 Feb 2006, -211.110
16 Feb 2006, -211.140
15 Feb 2006, -211.150
14 Feb 2006, -211.175
13 Feb 2006, -211.190
12 Feb 2006, -211.200
11 Feb 2006, -211.220
10 Feb 2006, -211.240
9 Feb 2006, -211.320
8 Feb 2006, -211.330
7 Feb 2006, -211.340
6 Feb 2006, -211.350
5 Feb 2006, -211.360
3 Feb 2006, -211.380
2 Feb 2006, -211.395
1 Feb 2006, -211.400
31 Jan 2006, -211.410
30 Jan 2006, -211.420
29 Jan 2006, -211.430
28 Jan 2006, -211.445
27 Jan 2006, -211.470
26 Jan 2006, -211.500
25 Jan 2006, -211.520
24 Jan 2006, -211.525
23 Jan 2006, -211.535
22 Jan 2006, -211.540
19 Jan 2006, -211.560
18 Jan 2006, -211.575
17 Jan 2006, -211.580
16 Jan 2006, -211.590
15 Jan 2006, -211.600
12 Jan 2006, -211.620
11 Jan 2006, -211.630
10 Jan 2006, -211.640
9 Jan 2006, -211.655
8 Jan 2006, -211.660
6 Jan 2006, -211.660
5 Jan 2006, -211.670
4 Jan 2006, -211.670
3 Jan 2006, -211.670
2 Jan 2006, -211.660
1 Jan 2006, -211.650
29 Dec 2005, -211.640
28 Dec 2005, -211.640
27 Dec 2005, -211.640
26 Dec 2005, -211.640
25 Dec 2005, -211.650
22 Dec 2005, -211.725
21 Dec 2005, -211.725
20 Dec 2005, -211.730
19 Dec 2005, -211.730
18 Dec 2005, -211.730
15 Dec 2005, -211.745
14 Dec 2005, -211.745
13 Dec 2005, -211.740
12 Dec 2005, -211.740
11 Dec 2005, -211.740
8 Dec 2005, -211.730
7 Dec 2005, -211.725
6 Dec 2005, -211.725
5 Dec 2005, -211.725
4 Dec 2005, -211.725
1 Dec 2005, -211.710
30 Nov 2005, -211.710
29 Nov 2005, -211.710
28 Nov 2005, -211.710
27 Nov 2005, -211.720
24 Nov 2005, -211.710
23 Nov 2005, -211.705
22 Nov 2005, -211.700
21 Nov 2005, -211.700
20 Nov 2005, -211.700
17 Nov 2005, -211.685
16 Nov 2005, -211.680
15 Nov 2005, -211.680
14 Nov 2005, -211.670
13 Nov 2005, -211.660
10 Nov 2005, -211.650
9 Nov 2005, -211.650
8 Nov 2005, -211.650
7 Nov 2005, -211.650
6 Nov 2005, -211.655
3 Nov 2005, -211.640
2 Nov 2005, -211.640
1 Nov 2005, -211.635
31 Oct 2005, -211.635
30 Oct 2005, -211.635
27 Oct 2005, -211.610
26 Oct 2005, -211.610
16 Oct 2005, -211.525
11 Oct 2005, -211.470
10 Oct 2005, -211.465
9 Oct 2005, -211.460
6 Oct 2005, -211.440
2 Oct 2005, -211.395
1 Oct 2005, -211.390
29 Sep 2005, -211.370
28 Sep 2005, -211.360
27 Sep 2005, -211.350
26 Sep 2005, -211.345
25 Sep 2005, -211.340
22 Sep 2005, -211.300
21 Sep 2005, -211.295
20 Sep 2005, -211.290
19 Sep 2005, -211.280
18 Sep 2005, -211.270
15 Sep 2005, -211.240
14 Sep 2005, -211.230
13 Sep 2005, -211.220
12 Sep 2005, -211.210
11 Sep 2005, -211.205
8 Sep 2005, -211.170
7 Sep 2005, -211.160
6 Sep 2005, -211.150
5 Sep 2005, -211.135
4 Sep 2005, -211.125
1 Sep 2005, -211.085
31 Aug 2005, -211.075
30 Aug 2005, -211.065
29 Aug 2005, -211.060
28 Aug 2005, -211.045
25 Aug 2005, -211.000
24 Aug 2005, -210.985
23 Aug 2005, -210.975
22 Aug 2005, -210.960
21 Aug 2005, -210.945
18 Aug 2005, -210.905
17 Aug 2005, -210.890
16 Aug 2005, -210.880
15 Aug 2005, -210.865
14 Aug 2005, -210.850
11 Aug 2005, -210.815
10 Aug 2005, -210.800
9 Aug 2005, -210.780
8 Aug 2005, -210.760
7 Aug 2005, -210.740
4 Aug 2005, -210.705
3 Aug 2005, -210.690
2 Aug 2005, -210.675
1 Aug 2005, -210.660
31 Jul 2005, -210.650
28 Jul 2005, -210.610
27 Jul 2005, -210.600
26 Jul 2005, -210.590
25 Jul 2005, -210.580
24 Jul 2005, -210.560
21 Jul 2005, -210.520
20 Jul 2005, -210.515
19 Jul 2005, -210.505
18 Jul 2005, -210.495
17 Jul 2005, -210.480
14 Jul 2005, -210.440
13 Jul 2005, -210.425
12 Jul 2005, -210.410
11 Jul 2005, -210.400
10 Jul 2005, -210.390
7 Jul 2005, -210.350
6 Jul 2005, -210.340
5 Jul 2005, -210.320
4 Jul 2005, -210.310
3 Jul 2005, -210.300
1 Jul 2005, -210.270
30 Jun 2005, -210.260
29 Jun 2005, -210.240
28 Jun 2005, -210.230
27 Jun 2005, -210.220
26 Jun 2005, -210.200
23 Jun 2005, -210.170
22 Jun 2005, -210.160
21 Jun 2005, -210.155
20 Jun 2005, -210.145
19 Jun 2005, -210.140
16 Jun 2005, -210.100
15 Jun 2005, -210.090
14 Jun 2005, -210.070
9 Jun 2005, -210.010
8 Jun 2005, -210.010
7 Jun 2005, -210.000
6 Jun 2005, -210.000
5 Jun 2005, -209.990
2 Jun 2005, -209.960
1 Jun 2005, -209.950
31 May 2005, -209.940
30 May 2005, -209.930
29 May 2005, -209.920
26 May 2005, -209.890
25 May 2005, -209.870
24 May 2005, -209.870
23 May 2005, -209.860
22 May 2005, -209.850
19 May 2005, -209.820
18 May 2005, -209.820
17 May 2005, -209.810
16 May 2005, -209.810
15 May 2005, -209.800
13 May 2005, -209.780
11 May 2005, -209.770
10 May 2005, -209.770
9 May 2005, -209.770
8 May 2005, -209.760
5 May 2005, -209.745
4 May 2005, -209.750
3 May 2005, -209.740
2 May 2005, -209.730
1 May 2005, -209.730
25 Apr 2005, -209.700
21 Apr 2005, -209.700
20 Apr 2005, -209.695
19 Apr 2005, -209.690
18 Apr 2005, -209.690
17 Apr 2005, -209.680
15 Apr 2005, -209.670
14 Apr 2005, -209.670
13 Apr 2005, -209.670
12 Apr 2005, -209.660
11 Apr 2005, -209.660
10 Apr 2005, -209.660
7 Apr 2005, -209.650
6 Apr 2005, -209.640
5 Apr 2005, -209.640
4 Apr 2005, -209.650
3 Apr 2005, -209.650
1 Apr 2005, -209.640
31 Mar 2005, -209.640
30 Mar 2005, -209.640
29 Mar 2005, -209.640
28 Mar 2005, -209.640
27 Mar 2005, -209.640
24 Mar 2005, -209.630
23 Mar 2005, -209.630
22 Mar 2005, -209.640
21 Mar 2005, -209.640
20 Mar 2005, -209.650
17 Mar 2005, -209.655
16 Mar 2005, -209.650
15 Mar 2005, -209.660
14 Mar 2005, -209.670
13 Mar 2005, -209.680
10 Mar 2005, -209.700
9 Mar 2005, -209.710
8 Mar 2005, -209.720
7 Mar 2005, -209.730
6 Mar 2005, -209.730
3 Mar 2005, -209.750
2 Mar 2005, -209.760
1 Mar 2005, -209.770
28 Feb 2005, -209.780
27 Feb 2005, -209.790
24 Feb 2005, -209.840
23 Feb 2005, -209.850
22 Feb 2005, -209.860
21 Feb 2005, -209.880
20 Feb 2005, -209.900
17 Feb 2005, -209.940
16 Feb 2005, -209.960
15 Feb 2005, -209.970
14 Feb 2005, -209.990
13 Feb 2005, -210.010
12 Feb 2005, -210.040
11 Feb 2005, -210.070
10 Feb 2005, -210.100
9 Feb 2005, -210.140
8 Feb 2005, -210.200
7 Feb 2005, -210.260
6 Feb 2005, -210.340
5 Feb 2005, -210.410
4 Feb 2005, -210.490
3 Feb 2005, -210.510
2 Feb 2005, -210.530
1 Feb 2005, -210.560
31 Jan 2005, -210.570
30 Jan 2005, -210.590
27 Jan 2005, -210.620
26 Jan 2005, -210.630
25 Jan 2005, -210.640
24 Jan 2005, -210.660
23 Jan 2005, -210.680
22 Jan 2005, -210.700
21 Jan 2005, -210.710
20 Jan 2005, -210.720
19 Jan 2005, -210.750
18 Jan 2005, -210.770
17 Jan 2005, -210.775
16 Jan 2005, -210.780
13 Jan 2005, -210.805
12 Jan 2005, -210.810
11 Jan 2005, -210.820
10 Jan 2005, -210.830
9 Jan 2005, -210.820
6 Jan 2005, -210.820
5 Jan 2005, -210.840
4 Jan 2005, -210.840
3 Jan 2005, -210.840
2 Jan 2005, -210.845
1 Jan 2005, -210.840
30 Dec 2004, -210.840
29 Dec 2004, -210.840
28 Dec 2004, -210.845
27 Dec 2004, -210.850
26 Dec 2004, -210.850
23 Dec 2004, -210.855
22 Dec 2004, -210.860
21 Dec 2004, -210.860
20 Dec 2004, -210.840
19 Dec 2004, -210.830
16 Dec 2004, -210.820
15 Dec 2004, -210.820
14 Dec 2004, -210.820
13 Dec 2004, -210.815
12 Dec 2004, -210.810
11 Dec 2004, -210.805
10 Dec 2004, -210.800
9 Dec 2004, -210.800
8 Dec 2004, -210.810
7 Dec 2004, -210.820
6 Dec 2004, -210.820
5 Dec 2004, -210.820
2 Dec 2004, -210.810
1 Dec 2004, -210.805
30 Nov 2004, -210.800
29 Nov 2004, -210.800
28 Nov 2004, -210.790
27 Nov 2004, -210.790
26 Nov 2004, -210.790
25 Nov 2004, -210.800
24 Nov 2004, -210.800
23 Nov 2004, -210.800
22 Nov 2004, -210.805
21 Nov 2004, -210.810
18 Nov 2004, -210.800
17 Nov 2004, -210.810
16 Nov 2004, -210.800
15 Nov 2004, -210.790
14 Nov 2004, -210.780
11 Nov 2004, -210.760
10 Nov 2004, -210.750
9 Nov 2004, -210.750
8 Nov 2004, -210.745
7 Nov 2004, -210.740
4 Nov 2004, -210.720
3 Nov 2004, -210.710
2 Nov 2004, -210.700
1 Nov 2004, -210.690
31 Oct 2004, -210.680
28 Oct 2004, -210.670
27 Oct 2004, -210.660
26 Oct 2004, -210.655
25 Oct 2004, -210.650
24 Oct 2004, -210.640
21 Oct 2004, -210.610
20 Oct 2004, -210.600
19 Oct 2004, -210.595
18 Oct 2004, -210.590
17 Oct 2004, -210.580
14 Oct 2004, -210.560
13 Oct 2004, -210.550
12 Oct 2004, -210.540
11 Oct 2004, -210.535
10 Oct 2004, -210.520
8 Oct 2004, -210.500
6 Oct 2004, -210.480
5 Oct 2004, -210.470
4 Oct 2004, -210.450
3 Oct 2004, -210.440
1 Oct 2004, -210.420
28 Sep 2004, -210.395
27 Sep 2004, -210.390
26 Sep 2004, -210.380
23 Sep 2004, -210.350
22 Sep 2004, -210.340
21 Sep 2004, -210.330
20 Sep 2004, -210.320
19 Sep 2004, -210.310
14 Sep 2004, -210.245
13 Sep 2004, -210.235
12 Sep 2004, -210.220
9 Sep 2004, -210.180
8 Sep 2004, -210.170
7 Sep 2004, -210.160
6 Sep 2004, -210.145
5 Sep 2004, -210.130
2 Sep 2004, -210.090
1 Sep 2004, -210.080
31 Aug 2004, -210.070
30 Aug 2004, -210.060
29 Aug 2004, -210.050
26 Aug 2004, -210.015
25 Aug 2004, -210.000
24 Aug 2004, -209.990
23 Aug 2004, -209.980
22 Aug 2004, -209.965
19 Aug 2004, -209.930
18 Aug 2004, -209.915
17 Aug 2004, -209.905
16 Aug 2004, -209.895
15 Aug 2004, -209.880
12 Aug 2004, -209.845
11 Aug 2004, -209.835
10 Aug 2004, -209.825
9 Aug 2004, -209.810
8 Aug 2004, -209.800
5 Aug 2004, -209.760
4 Aug 2004, -209.740
3 Aug 2004, -209.730
2 Aug 2004, -209.715
1 Aug 2004, -209.700
29 Jul 2004, -209.665
28 Jul 2004, -209.660
27 Jul 2004, -209.650
26 Jul 2004, -209.635
25 Jul 2004, -209.620
22 Jul 2004, -209.580
21 Jul 2004, -209.565
20 Jul 2004, -209.550
19 Jul 2004, -209.540
18 Jul 2004, -209.525
15 Jul 2004, -209.480
14 Jul 2004, -209.470
13 Jul 2004, -209.460
12 Jul 2004, -209.450
11 Jul 2004, -209.440
8 Jul 2004, -209.400
7 Jul 2004, -209.395
6 Jul 2004, -209.390
5 Jul 2004, -209.380
4 Jul 2004, -209.370
1 Jul 2004, -209.340
30 Jun 2004, -209.330
29 Jun 2004, -209.320
28 Jun 2004, -209.310
27 Jun 2004, -209.300
24 Jun 2004, -209.260
23 Jun 2004, -209.250
22 Jun 2004, -209.245
21 Jun 2004, -209.240
20 Jun 2004, -209.230
17 Jun 2004, -209.200
16 Jun 2004, -209.195
15 Jun 2004, -209.185
14 Jun 2004, -209.180
13 Jun 2004, -209.175
10 Jun 2004, -209.140
9 Jun 2004, -209.130
8 Jun 2004, -209.120
7 Jun 2004, -209.110
6 Jun 2004, -209.100
3 Jun 2004, -209.080
2 Jun 2004, -209.070
1 Jun 2004, -209.060
31 May 2004, -209.055
30 May 2004, -209.050
29 May 2004, -209.045
28 May 2004, -209.040
27 May 2004, -209.035
24 May 2004, -209.010
23 May 2004, -209.005
21 May 2004, -208.995
20 May 2004, -208.980
19 May 2004, -208.985
18 May 2004, -208.995
17 May 2004, -208.990
16 May 2004, -208.985
13 May 2004, -208.960
12 May 2004, -208.955
11 May 2004, -208.950
10 May 2004, -208.940
9 May 2004, -208.940
6 May 2004, -208.925
5 May 2004, -208.925
4 May 2004, -208.920
3 May 2004, -208.920
2 May 2004, -208.920
1 May 2004, -208.920
29 Apr 2004, -208.910
28 Apr 2004, -208.905
26 Apr 2004, -208.895
25 Apr 2004, -208.895
22 Apr 2004, -208.890
21 Apr 2004, -208.890
20 Apr 2004, -208.890
19 Apr 2004, -208.890
18 Apr 2004, -208.880
16 Apr 2004, -208.875
15 Apr 2004, -208.870
14 Apr 2004, -208.870
13 Apr 2004, -208.865
11 Apr 2004, -208.860
9 Apr 2004, -208.860
8 Apr 2004, -208.865
7 Apr 2004, -208.870
5 Apr 2004, -208.880
4 Apr 2004, -208.880
3 Apr 2004, -208.885
2 Apr 2004, -208.890
1 Apr 2004, -208.890
31 Mar 2004, -208.890
30 Mar 2004, -208.895
29 Mar 2004, -208.900
28 Mar 2004, -208.910
26 Mar 2004, -208.910
25 Mar 2004, -208.910
24 Mar 2004, -208.920
23 Mar 2004, -208.920
22 Mar 2004, -208.925
21 Mar 2004, -208.930
18 Mar 2004, -208.940
17 Mar 2004, -208.945
16 Mar 2004, -208.950
15 Mar 2004, -208.960
14 Mar 2004, -208.960
13 Mar 2004, -208.970
12 Mar 2004, -208.980
11 Mar 2004, -208.990
10 Mar 2004, -209.000
9 Mar 2004, -209.010
8 Mar 2004, -209.020
7 Mar 2004, -209.035
6 Mar 2004, -209.050
5 Mar 2004, -209.055
4 Mar 2004, -209.070
3 Mar 2004, -209.080
2 Mar 2004, -209.100
1 Mar 2004, -209.125
29 Feb 2004, -209.135
28 Feb 2004, -209.150
27 Feb 2004, -209.170
26 Feb 2004, -209.190
25 Feb 2004, -209.220
24 Feb 2004, -209.250
23 Feb 2004, -209.280
22 Feb 2004, -209.320
21 Feb 2004, -209.350
20 Feb 2004, -209.390
19 Feb 2004, -209.450
18 Feb 2004, -209.500
17 Feb 2004, -209.550
16 Feb 2004, -209.610
15 Feb 2004, -209.670
12 Feb 2004, -209.740
11 Feb 2004, -209.750
10 Feb 2004, -209.770
9 Feb 2004, -209.780
8 Feb 2004, -209.790
5 Feb 2004, -209.830
4 Feb 2004, -209.850
3 Feb 2004, -209.870
2 Feb 2004, -209.900
1 Feb 2004, -209.930
30 Jan 2004, -209.980
29 Jan 2004, -210.010
28 Jan 2004, -210.050
27 Jan 2004, -210.180
26 Jan 2004, -210.310
25 Jan 2004, -210.390
24 Jan 2004, -210.560
23 Jan 2004, -210.710
22 Jan 2004, -210.720
21 Jan 2004, -210.730
20 Jan 2004, -210.740
19 Jan 2004, -210.750
18 Jan 2004, -210.750
15 Jan 2004, -210.810
14 Jan 2004, -210.890
13 Jan 2004, -210.920
12 Jan 2004, -210.940
11 Jan 2004, -210.950
8 Jan 2004, -210.980
7 Jan 2004, -211.020
6 Jan 2004, -211.030
5 Jan 2004, -211.030
4 Jan 2004, -211.030
1 Jan 2004, -211.020
31 Dec 2003, -211.030
30 Dec 2003, -211.030
29 Dec 2003, -211.030
28 Dec 2003, -211.020
25 Dec 2003, -211.050
24 Dec 2003, -211.040
23 Dec 2003, -211.040
22 Dec 2003, -211.040
21 Dec 2003, -211.040
19 Dec 2003, -211.040
18 Dec 2003, -211.060
17 Dec 2003, -211.060
16 Dec 2003, -211.050
15 Dec 2003, -211.040
14 Dec 2003, -211.030
11 Dec 2003, -211.030
10 Dec 2003, -211.030
9 Dec 2003, -211.040
8 Dec 2003, -211.040
7 Dec 2003, -211.040
4 Dec 2003, -211.060
3 Dec 2003, -211.060
2 Dec 2003, -211.060
1 Dec 2003, -211.060
30 Nov 2003, -211.060
27 Nov 2003, -211.040
26 Nov 2003, -211.040
25 Nov 2003, -211.030
24 Nov 2003, -211.020
23 Nov 2003, -211.000
20 Nov 2003, -210.990
19 Nov 2003, -210.990
18 Nov 2003, -210.990
17 Nov 2003, -210.980
16 Nov 2003, -210.970
13 Nov 2003, -210.960
12 Nov 2003, -210.960
11 Nov 2003, -210.960
10 Nov 2003, -210.970
9 Nov 2003, -210.970
6 Nov 2003, -210.960
5 Nov 2003, -210.950
4 Nov 2003, -210.950
3 Nov 2003, -210.940
2 Nov 2003, -210.930
1 Nov 2003, -210.920
30 Oct 2003, -210.900
29 Oct 2003, -210.900
26 Oct 2003, -210.880
23 Oct 2003, -210.860
22 Oct 2003, -210.850
21 Oct 2003, -210.850
20 Oct 2003, -210.850
19 Oct 2003, -210.850
15 Oct 2003, -210.810
14 Oct 2003, -210.800
9 Oct 2003, -210.760
8 Oct 2003, -210.760
7 Oct 2003, -210.750
5 Oct 2003, -210.730
2 Oct 2003, -210.710
1 Oct 2003, -210.700
30 Sep 2003, -210.700
29 Sep 2003, -210.690
25 Sep 2003, -210.650
24 Sep 2003, -210.640
23 Sep 2003, -210.630
22 Sep 2003, -210.620
21 Sep 2003, -210.610
18 Sep 2003, -210.580
17 Sep 2003, -210.570
16 Sep 2003, -210.570
15 Sep 2003, -210.560
14 Sep 2003, -210.550
11 Sep 2003, -210.510
10 Sep 2003, -210.510
9 Sep 2003, -210.500
8 Sep 2003, -210.490
7 Sep 2003, -210.480
4 Sep 2003, -210.440
3 Sep 2003, -210.430
2 Sep 2003, -210.420
1 Sep 2003, -210.410
31 Aug 2003, -210.400
28 Aug 2003, -210.370
27 Aug 2003, -210.360
26 Aug 2003, -210.350
25 Aug 2003, -210.340
24 Aug 2003, -210.330
22 Aug 2003, -210.350
21 Aug 2003, -210.300
20 Aug 2003, -210.290
19 Aug 2003, -210.280
18 Aug 2003, -210.270
17 Aug 2003, -210.260
14 Aug 2003, -210.230
13 Aug 2003, -210.220
12 Aug 2003, -210.210
11 Aug 2003, -210.200
10 Aug 2003, -210.190
7 Aug 2003, -210.170
6 Aug 2003, -210.160
5 Aug 2003, -210.150
4 Aug 2003, -210.140
3 Aug 2003, -210.130
1 Aug 2003, -210.110
31 Jul 2003, -210.100
30 Jul 2003, -210.100
29 Jul 2003, -210.090
28 Jul 2003, -210.080
27 Jul 2003, -210.070
24 Jul 2003, -210.040
23 Jul 2003, -210.040
22 Jul 2003, -210.030
21 Jul 2003, -210.020
20 Jul 2003, -210.010
17 Jul 2003, -209.980
16 Jul 2003, -209.970
15 Jul 2003, -209.960
14 Jul 2003, -209.960
13 Jul 2003, -209.950
10 Jul 2003, -209.930
9 Jul 2003, -209.920
8 Jul 2003, -209.910
7 Jul 2003, -209.900
6 Jul 2003, -209.900
3 Jul 2003, -209.870
2 Jul 2003, -209.870
1 Jul 2003, -209.860
30 Jun 2003, -209.850
29 Jun 2003, -209.850
26 Jun 2003, -209.820
25 Jun 2003, -209.820
24 Jun 2003, -209.820
23 Jun 2003, -209.810
22 Jun 2003, -209.800
19 Jun 2003, -209.780
18 Jun 2003, -209.770
17 Jun 2003, -209.770
16 Jun 2003, -209.770
15 Jun 2003, -209.770
12 Jun 2003, -209.760
11 Jun 2003, -209.760
10 Jun 2003, -209.760
9 Jun 2003, -209.750
8 Jun 2003, -209.750
4 Jun 2003, -209.740
3 Jun 2003, -209.730
2 Jun 2003, -209.730
1 Jun 2003, -209.720
29 May 2003, -209.720
28 May 2003, -209.720
27 May 2003, -209.720
26 May 2003, -209.720
25 May 2003, -209.720
22 May 2003, -209.720
21 May 2003, -209.720
20 May 2003, -209.720
19 May 2003, -209.720
18 May 2003, -209.720
11 May 2003, -209.720
8 May 2003, -209.720
6 May 2003, -209.720
5 May 2003, -209.730
4 May 2003, -209.740
1 May 2003, -209.760
29 Apr 2003, -209.780
28 Apr 2003, -209.790
27 Apr 2003, -209.800
24 Apr 2003, -209.850
15 Apr 2003, -209.980
14 Apr 2003, -209.990
13 Apr 2003, -210.010
10 Apr 2003, -210.060
9 Apr 2003, -210.080
8 Apr 2003, -210.100
7 Apr 2003, -210.120
6 Apr 2003, -210.140
3 Apr 2003, -210.210
2 Apr 2003, -210.230
1 Apr 2003, -210.260
31 Mar 2003, -210.300
30 Mar 2003, -210.330
28 Mar 2003, -210.410
27 Mar 2003, -210.490
26 Mar 2003, -210.640
25 Mar 2003, -210.790
24 Mar 2003, -210.880
23 Mar 2003, -210.930
20 Mar 2003, -211.110
19 Mar 2003, -211.220
18 Mar 2003, -211.250
17 Mar 2003, -211.270
16 Mar 2003, -211.290
13 Mar 2003, -211.360
12 Mar 2003, -211.390
11 Mar 2003, -211.420
10 Mar 2003, -211.440
9 Mar 2003, -211.470
6 Mar 2003, -211.580
5 Mar 2003, -211.630
4 Mar 2003, -211.670
3 Mar 2003, -211.720
2 Mar 2003, -211.760
1 Mar 2003, -211.800
28 Feb 2003, -211.830
27 Feb 2003, -211.910
26 Feb 2003, -212.030
25 Feb 2003, -212.190
24 Feb 2003, -212.260
23 Feb 2003, -212.330
21 Feb 2003, -212.650
20 Feb 2003, -212.780
19 Feb 2003, -212.810
18 Feb 2003, -212.840
17 Feb 2003, -212.880
16 Feb 2003, -212.930
13 Feb 2003, -213.090
12 Feb 2003, -213.110
11 Feb 2003, -213.140
10 Feb 2003, -213.170
9 Feb 2003, -213.220
6 Feb 2003, -213.310
5 Feb 2003, -213.370
4 Feb 2003, -213.570
3 Feb 2003, -213.610
2 Feb 2003, -213.630
1 Feb 2003, -213.660
30 Jan 2003, -213.700
29 Jan 2003, -213.800
27 Jan 2003, -213.850
26 Jan 2003, -213.850
23 Jan 2003, -213.860
22 Jan 2003, -213.860
21 Jan 2003, -213.860
20 Jan 2003, -213.890
19 Jan 2003, -213.890
16 Jan 2003, -213.930
15 Jan 2003, -213.940
14 Jan 2003, -213.940
13 Jan 2003, -213.950
12 Jan 2003, -213.960
9 Jan 2003, -213.970
8 Jan 2003, -213.980
7 Jan 2003, -213.990
6 Jan 2003, -214.000
5 Jan 2003, -214.010
2 Jan 2003, -214.060
1 Jan 2003, -214.070
31 Dec 2002, -214.080
30 Dec 2002, -214.100
29 Dec 2002, -214.110
26 Dec 2002, -214.130
25 Dec 2002, -214.140
24 Dec 2002, -214.170
23 Dec 2002, -214.180
22 Dec 2002, -214.200
20 Dec 2002, -214.300
19 Dec 2002, -214.310
18 Dec 2002, -214.360
17 Dec 2002, -214.390
16 Dec 2002, -214.380
15 Dec 2002, -214.380
12 Dec 2002, -214.350
11 Dec 2002, -214.370
10 Dec 2002, -214.380
9 Dec 2002, -214.410
8 Dec 2002, -214.420
4 Dec 2002, -214.420
3 Dec 2002, -214.410
2 Dec 2002, -214.410
1 Dec 2002, -214.410
28 Nov 2002, -214.410
27 Nov 2002, -214.410
26 Nov 2002, -214.410
25 Nov 2002, -214.410
24 Nov 2002, -214.410
21 Nov 2002, -214.380
20 Nov 2002, -214.380
19 Nov 2002, -214.370
18 Nov 2002, -214.370
17 Nov 2002, -214.360
14 Nov 2002, -214.360
13 Nov 2002, -214.360
12 Nov 2002, -214.360
11 Nov 2002, -214.360
10 Nov 2002, -214.360
7 Nov 2002, -214.340
6 Nov 2002, -214.340
5 Nov 2002, -214.340
4 Nov 2002, -214.340
3 Nov 2002, -214.340
1 Nov 2002, -214.330
31 Oct 2002, -214.320
30 Oct 2002, -214.320
29 Oct 2002, -214.310
28 Oct 2002, -214.310
27 Oct 2002, -214.310
24 Oct 2002, -214.300
23 Oct 2002, -214.300
22 Oct 2002, -214.300
21 Oct 2002, -214.300
20 Oct 2002, -214.300
17 Oct 2002, -214.300
16 Oct 2002, -214.300
14 Oct 2002, -214.300
13 Oct 2002, -214.300
10 Oct 2002, -214.300
8 Oct 2002, -214.290
7 Oct 2002, -214.290
6 Oct 2002, -214.280
3 Oct 2002, -214.260
2 Oct 2002, -214.250
1 Oct 2002, -214.240
30 Sep 2002, -214.240
29 Sep 2002, -214.240
22 Sep 2002, -214.200
19 Sep 2002, -214.170
18 Sep 2002, -214.170
17 Sep 2002, -214.160
12 Sep 2002, -214.130
11 Sep 2002, -214.120
10 Sep 2002, -214.120
9 Sep 2002, -214.110
5 Sep 2002, -214.070
3 Sep 2002, -214.050
2 Sep 2002, -214.040
1 Sep 2002, -214.040
29 Aug 2002, -214.010
28 Aug 2002, -214.000
27 Aug 2002, -214.000
26 Aug 2002, -213.990
25 Aug 2002, -213.980
22 Aug 2002, -213.950
21 Aug 2002, -213.940
20 Aug 2002, -213.930
19 Aug 2002, -213.920
18 Aug 2002, -213.910
15 Aug 2002, -213.870
14 Aug 2002, -213.860
13 Aug 2002, -213.860
12 Aug 2002, -213.850
11 Aug 2002, -213.840
8 Aug 2002, -213.800
7 Aug 2002, -213.790
6 Aug 2002, -213.780
5 Aug 2002, -213.770
4 Aug 2002, -213.750
1 Aug 2002, -213.710
31 Jul 2002, -213.710
30 Jul 2002, -213.710
29 Jul 2002, -213.700
28 Jul 2002, -213.690
25 Jul 2002, -213.650
24 Jul 2002, -213.650
23 Jul 2002, -213.640
22 Jul 2002, -213.630
21 Jul 2002, -213.620
